smiles,docking_score
CCOC(=O)[C@@H]1C[C@H](O)[C@@H](O)[C@@H](O)O1,-5.572
C[C@@H]1CCCC=C1O,-5.376
CCC(=O)O[C@@]1(C)C(=O)O[C@H](C[C@@]2(C)CO2)[C@@H]1CC,-4.971
O=C1C=C2C[C@@H]3[C@@H](O)C[C@@]2(O1)[C@@H]1CCCN31,-5.428
CS(=O)(=O)/C=C/CO,-3.989
C=C1C[C@H]([C@@H](O)/C(C)=C\CC)OC1=O,-5.802
CCCCN(C)CCCNC(=O)CC,-5.719
CO[C@H](C/C=C\c1ncco1)[C@@H](C)COC=O,-5.945
C/C=C/C(C)=C/C=C/C(C)=C/CC(C)N,-7.095
CC(C)(O)CC(=O)OC[C@H]1OC[C@@H](O)[C@H](O)[C@@H]1O,-5.457
O=C1C=C[C@H](O)[C@H](O)C1,-5.563
N[C@@H]1C[C@H](O[C@H]2OC[C@@H](O)[C@H]2O)[C@H](O)[C@@H](N)C1,-4.946
C=C1C=C(C=O)Oc2cc3c(c(O)c21)C[C@@H](C(C)(C)O)O3,-7.532
C[C@@H](O)CC=CC=CC(=O)O,-5.81
O=c1c(O[C@@H]2OCC[C@H](O)C2O)coc2cccc(O)c12,-6.701
CC12CCC3c4ccc(O)c(N)c4CCC3C1CCC2O,-2.037
C[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)CO[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,-4.771
C=C(C)C#CC1C[C@H](O)[C@H]2O[C@H]2[C@@H]1O,-6.656
CC[C@H](C)[C@H](N)C(=O)NC[C@@H](C)O,-5.762
CCCNC[C@@H](C)O,-4.473
CC[C@@H](C)[C@H](NC(=O)C[C@H](C)O)C(N)=O,-5.729
O=C(c1cnccn1)N1CCN2C(=O)NC[C@H]2C1,-6.983
COc1ccc2c(-c3ccc4c(c3)OCO4)cccc2c1,-8.48
CC(O)[C@@H](C=O)NC(=O)CCC(N)C(=O)O,-6.217
CO[C@H]1CO[C@H](C)C[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,-3.371
CO[C@@H]1C[C@@H](O)C[C@H](OC(C)=O)C1,-5.967
N=c1cncc2occn12,-5.58
COc1ccc(C[C@@H](N)c2ccccc2)cc1,-7.022
Oc1ccc(-c2ccccc2O)cc1,-7.583
CO[C@@H]1[C@@H](O)CC=C[C@H]1OC,-5.177
CC1O[C@]23[C@H](C=O)[C@H]1C(=O)[C@@H](O)[C@@H]2CCC[C@]3(C)O,-2.444
O=c1ccoc2c([C@@H]3OC[C@@H](O)[C@@H](O)[C@H]3O)ccc(O)c12,-6.116
C[C@@]1(C=O)C[C@H](c2ccccc2)[C@H]1C=O,-4.661
OC[C@@H]1C[C@H](O)C(O)[C@H](O[C@H]2COC[C@H](O)[C@H]2O)O1,-5.101
CC(=O)O[C@@H]1CCO[C@H](O[C@@H]2COC[C@@H](O)[C@H]2O)[C@H]1O,-4.66
C[C@H]1O[C@@]23C[C@@H]1C(=O)C[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@]3(C)O,-5.584
C[C@]1(CO)O[C@]23CC1[C@@H](O)C[C@H]2C[C@@H](O)C[C@]3(C)O,-3.127
N[C@H]1C[C@@H]2CCCN2C1,-5.446
O=COC[C@H]1C[C@H](O)[C@@H](n2cccnc2=O)O1,-5.716
CCC(=O)O[C@H](C)[C@@H](OC)[C@H](O)CC[C@@H](C)C(C)=O,-5.809
Cc1nc(NC(=N)N)nc2cc(O)ccc12,-9.326
CN[C@H](C(N)=O)c1ccc(O)cc1,-6.21
COC(=O)CCCCCCC=Cc1occ(C)c1C,-5.587
N[C@H]1NC[C@@H]2c3c(cccc31)CC1(CCCC1)C21CCCC1,-3.455
CC[C@H](O)/C=C/[C@H]1CCC(=O)C1,-5.548
CCC(=O)C[C@H](O)CCCCc1ccccc1CCCO,-6.451
CC(C)C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(N)=O,-5.721
O=C(O)c1ccc(-c2cc3ccccc3oc2=O)o1,-8.865
C=C(CC(C)=O)[C@@H]1COC(=O)/C(=C/C)C1,-7.122
CC/N=C(/O)C/N=C(/O)C/N=C(/O)C(N)[C@H](C)O,-5.954
COc1cc(C)ccc1OC(CO)Cc1ccccc1,-7.223
C=C(CCOC(=O)C(C)C)C[C@H]1CC[C@](C)(O)C1,-6.066
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)OC[C@H]2O)C[C@@H](O)[C@H]1O,-5.247
COc1cc(O)c2c(=O)c3cc(O)c(O)cc3oc2c1,-7.962
CC[C@@H](O)[C@@H](C=O)NC(=O)[C@@H](N)Cc1ccc(O)cc1,-6.457
C=C([C@H](O)CO)[C@@H](O)[C@H]1C[C@@H](C)C[C@]1(O)[C@H](O)C(C)C,-5.039
C=C(CCC=O)[C@@H](O)[C@H]1CC[C@H](C)[C@H]1OC(C)=O,-7.178
C=C1C(=O)O[C@H](c2occc2C)[C@H]1CCOC(C)=O,-5.598
CCCO[C@@]1(C)CC[C@@H]2C[C@@H]21,-4.59
O=COCc1ccc(O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,-5.517
CC1=C[C@H]2CC[C@@H]1[C@H]1[C@@H]3OC[C@@H](O)[C@@H]3OC(=O)[C@H]12,-4.641
CC1C2CC(OO2)C1CC=CCCCC(=O)O,-6.13
COc1ccc(C[C@@H](O)Cc2cccc(OC)c2)cc1,-6.319
O=C(/C=C/c1ccc(O)cc1)O[C@@H]1CCO[C@@H]1CO,-6.703
O=C1C(O)=Cc2cc(O)cc3c(-c4ccccc4)ccc1c23,-9.726
O=CCCc1c(O)ccc2c(O)cc(=O)oc12,-7.106
O[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)CO[C@@H]2O)OC[C@@H](O)[C@H]1O,-4.276
c1ccc2c(CN3CCC[C@H]3c3ncno3)c[nH]c2c1,-5.72
CC(=O)O[C@H]1[C@H](O)[C@@H]2C[C@H](O)C[C@H](C)[C@]23C[C@H]1C(C)(C)O3,-3.514
C[C@H]1C[C@H](c2cccc(O)c2)C2=CC[C@H]3CCC[C@]2(C1)C3,-2.603
COc1cc(C=Cc2ccccc2)c(C(=O)O)c(OC)c1,-4.469
CCCCCC[C@@H](O)CC[C@@H](C)/C=C(\C)CC,-5.74
C=C[C@H](c1ccccc1)c1cccc(O)c1,-8.104
Cc1cn2ccnc(Cc3ccccc3)c2n1,-7.475
CC[C@H](NC)C(=O)NC(=O)CCC(C)C,-6.595
O=c1ccc(-c2cccs2)n[nH]1,-6.735
CCNC[C@@H](O)COC,-4.273
CCOC(=O)N1c2ccc(C)cc2[C@@H]2CN(C)CC[C@@H]21,-3.145
C=C(/C=C/C[C@H](O)C(C)(C)c1nccs1)CCNC=O,-5.079
C[C@]1(CO)CCC[C@@](C)(c2ccc(C(=O)O)cc2O)O1,-4.309
N=c1nc(O)c2c([nH]1)NC[C@@H](CCc1ccccc1)C2,-9.007
CCCC[C@@H]1C(=O)C(C)=C(C)[C@H]1O,-6.695
CNC(=O)[C@@H]1C=CCN1C=O,-5.611
COC(=O)C(=C[C@H]1O[C@@H]1C(C)C)C[C@@H]1C=CC(=O)O1,-5.617
CC(=O)O[C@@H](CC1=C(C)C(=O)OC1O)[C@@]1(C)CCCO1,-4.168
[CH2]C[C@H](O)C[C@@H](O)C[C@@H]([CH2])O,-5.396
CCCCC[C@@H](O)/C=C(\C)C=C(C)C,-5.617
CCCC(C)=C=CC(C)(C)[C@H]1OCCN1C(C)=O,-4.926
C/C(=C\[C@@H](O)[C@H]1O[C@@H](CCCCl)C[C@H]1O)CC(N)=O,-5.857
CC1CCC2(C)[C@H](CCC[C@]23CO3)C1C,-3.445
COc1ccc([C@@H]2C[C@@H](C(=O)O)[C@H]2c2ccccc2)cc1,-3.773
C/C=C1/C(=O)[C@@](C)(O)C(=O)C2=C1C=C(C[C@H](C)O)OC2,-6.43
NC(=O)n1c(C2CCCCC2)n[nH]c1=O,-7.623
COc1ccc(C[C@H]2COc3ccccc3C2=O)cc1O,-5.859
CC(=O)OCCCNC(=O)CNC=O,-5.675
C=C(C)C(=O)OC[C@H](CC=O)OCC,-5.482
COc1cc2ccccc2cc1C(N)=O,-8.055
CC(=O)O[C@@H]1C[C@@H](O)CO[C@H]1Br,-4.99
OC[C@H]1O[C@]2(OCc3cc(O)cc(O)c32)[C@H](O)CC1O,-1.105
C=C(CC(O)C(O)C(C)(C)C)C(O)C1CC(C)CC1O,-6.527
CC[C@H]1C[C@@H](C)[C@@H](/C=C/C=C/C=C/C=O)[C@@H]1C,-5.942
CC(=C[C@H]1C=C(C)CC[C@@]1(C)C=O)CC[C@H]1O[C@H]1C,-3.458
CC(C)=CCOc1cccc2c1OC(C)(C)[C@H](O)[C@@H]2O,-4.335
CC(C)[C@@H](C)[C@H](C)O,-5.009
CNC(=O)C(/N=C(\O)CCO)C(C)C,-5.771
C/C=C\[C@H](OC)[C@@H](O)CCC,-5.528
CCC[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-6.431
CC[C@H](OC)[C@H](O)CC[C@@H](C)[C@H](C)O,-5.759
CCO[C@H]1[C@@H](O)[C@@H]2CCO[C@@H]3OC[C@@]1(O)[C@@H]32,-4.13
CCCC[C@H](C)C[C@H](CCc1ccccc1)CC(=O)O,-6.456
COc1ccc2ccc(C(=N)N)cc2c1,-8.917
C/C(=C\c1csc(CO)n1)[C@H](C[C@@H]1CO1)OC=O,-5.28
CCC[C@H](C)CCC[C@H](C)COC(=O)[C@@H](C)CC,-5.813
CC[C@@H](O)[C@H](O)C[C@H](O)CO,-5.463
COC(=O)C1=CO[C@@H](O)[C@H]2[C@H]3COC(C)(C)O[C@H]3C[C@H]12,-5.689
C=C1C(=O)O[C@H](CCC)[C@H]1CO,-4.944
C[C@H]1CC[C@@]23[C@@H]1[C@@H]2[C@@H](C(C)(C)O)CC[C@@H]3C,-6.047
CC[C@@H](C)CC(=O)N[C@H](CC)C(=O)N[C@H](CO)C(N)=O,-6.172
CC=CCC=CCCCCCCCC(=O)OCC(C)O,-6.556
O=CCNC(=O)[C@H](CS)NC(=O)CCc1ccccc1,-6.359
C/C(=C/[C@H](C)C[C@@H](C)CCCOC=O)[C@@H](C)O,-5.709
NC(=O)N[C@@H]1C=C(C(N)=O)CC[C@@H]1O,-6.72
C[C@H]1O[C@@H](O)[C@H](O[C@@H]2OCC[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-5.555
CCOc1ccc(N)cc1,-5.865
COC[C@H]1C[C@H](OC)CO1,-4.314
C=CC(C)(C)c1c(O)cc(O)c2c(=O)c3ccccc3oc12,-5.722
CCCCCC/C=C\CCC/C(O)=N/CC(=O)O,-5.344
CCC[C@@H]1Cc2c(O)ccc(O)c2C(=O)O1,-8.576
NC1C(O)OCC(OC2OC(CO)C(O)CC2O)C1O,-5.822
CC(=O)O[C@@H]1[C@@H](O[C@@H]2CC[C@H](O)CO2)COC[C@@H]1O,-5.029
CCCCCCCO[C@@H]1O[C@H](C)CC[C@@H]1NC(C)=O,-4.854
O[C@H]1CO[C@@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)C1,-5.509
O=CO[C@@H]1C[C@H](O)C(O)O[C@@H]1CO,-5.462
CNCC[C@@H](C)C(=O)O,-4.701
CCOC(=O)c1c(O)cc(OC)cc1CC,-6.632
CCCCCCC[C@H](O)CCc1cc(OC)c(O)cc1C,-6.717
CC[C@H](NC(=N)N)C(N)=O,-6.097
CCCCC[C@H](CCCOC(C)=O)OC(C)=O,-5.642
CSSC[C@@]12CC[C@@H](C)[C@@](/C=C\C=O)(C[C@H]1O)C2,-5.076
O=COc1c(C=O)c(C=O)cc2ccccc12,-7.206
COc1ccc(C=CC(=O)OC2C(O)COC2O)cc1,-6.616
O[C@@H]1C[C@@H]2C=CCN2C1,-5.495
Cc1cc(=O)oc2cc(N(C)C)ccc12,-7.497
C[C@H]1C[C@@](O)(C(O)O)C[C@@H](O)[C@H]1O,-5.475
C[C@H](O)[C@@H](CN)OC=O,-4.374
CC(=O)OC(C)[C@H]1OC2OC(C)(C)O[C@H]2C1OC(C)=O,-5.281
C/C=C\[C@H](C)C/C(C)=C/[C@H](C)[C@@H](O)CC[C@H](C)COC,-5.281
Nc1c(C=O)nnc2c(-c3ccccc3)cccc12,-9.373
COc1cc(=O)cc2oc3ccccc3nc1-2,-7.404
C/C=C/C(=O)OC[C@@H](O)[C@](C)(O)C=O,-5.294
OC1C[C@H](O)C[C@@H](O)C1O,-5.595
C[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)OC[C@H]2O)[C@H](N)C[C@@H]1O,-5.254
CC[C@](C)(C=O)NC(=O)[C@@H]1CCCN1C(=O)C(C)C,-4.604
OCC1=C(c2ccc(O)cc2)Oc2ccccc2O1,-8.922
C=C([C@@H](O)C[C@H](O)C(C)(C)O)[C@@H]1CC[C@@]2(C)O[C@H]2[C@H]1O,-6.021
CC[C@H](CC1CCCC2C(O)[C@@H](O)CCN12)OC(C)=O,-6.043
C/C=C/C=C/[C@@]1(C)[C@@H](C)C(=O)O[C@H]1[C@@H](C)C(=O)O,-4.436
OC[C@@H]1[C@H](O)[C@@H](CO)O[C@@H]1O,-5.503
COc1ccc2c(ccc3cc(OC)c(O)cc32)c1,-9.597
[CH2]c1ccc2oc3ccccc3c2c1,-8.648
O=CO[C@H]1C=CCC[C@]1(O)CO,-5.308
CCCC[C@H](NC(=O)CCC=O)C(=O)OC(C)(C)C,-5.117
COC(=O)c1cccc2c1Nc1ccccc1N2,-8.707
CN[C@H](C)[C@H](C=O)NC(=O)C(N)CC[S+](C)[O-],-5.064
CCN[C@@H](CCC(N)=O)C(=O)O,-5.686
O=CC1CC2OC3OC(C1)C2(O)C3(O)CO,-3.835
CC(=O)Oc1ccc2oc(=O)sc2c1,-6.927
CC(C)N1CC2(CN(C=O)C[C@@H]3C[C@@H](O)CN32)C1,-3.306
CCCCCCC(=O)O[C@H]1C[C@@]2(O)C=C[C@H](N)[C@H](O2)[C@@H]1O,-4.88
O=C(O)C1[C@@H]2C=C[C@@]3(CNC(=O)[C@@H]13)O2,-5.484
CC[C@@H](CCCC(C)C)OC(=O)C(C)C,-5.754
O=C(O)CNC(=O)c1cc(O)c2cccc(O)c2n1,-8.771
O=COCC1=CC(O)C(OC=O)C(O)C1O,-4.186
[CH2]CC(CC[CH]C)C(C)C,-5.51
O[C@@H]1C[C@@H]2N[C@@](O)(C[C@@H]2O)[C@H]1O,-4.874
CC(=O)OC[C@H]1OC[C@@H](OC(=O)C(C)C)C[C@@H]1O,-5.482
C[C@@H]1C(=O)O[C@H](/C=C(\C=C/CO)CO)[C@@H]1O,-6.301
CCOCCNC=O,-4.141
CCCCC/C=C\C=C\C(=O)O,-6.26
CC1=C[C@@H](/C=C(\C)CCCO)[C@@](C)(C=O)[C@H](C=O)C1,-3.697
CCC(=O)CCC=CC=C(C)C=CC(=O)O,-6.516
[CH2][C@@H]1C=C(C)CO1,-4.456
CCC(O)[C@@H](C)[C@H](O)C(C)COC1CCC(O)C(C)O1,-5.172
CC(=O)O[C@@H]1[C@@H](O)C=CC[C@]1(C)O,-5.85
COC(=O)C1=COC[C@H]([C@@H](C)O)[C@@H]1CC=O,-4.797
CC(=O)OC1CCC(OC2COC3CC2OC3=O)OC1,-4.613
CO[C@@H](C)[C@H](C)CCC(=O)[C@H](C)C[C@@H](C)/C=C/N(C)C=O,-5.269
CCOOC[C@]1(CC[C@H]2[C@@H](C)C2(C)C)CO1,-4.988
C=C[C@@]1(C)CC(=O)Oc2c1c(=O)oc1cccc(C)c21,-2.579
CC(=O)O[C@H]1C[C@H](O)C=C[C@H]1O,-5.146
CCOc1cccc(-c2cc(=O)c3ccc(OC)cc3o2)c1,-4.832
CC/C=C/[C@H](O)CCCCC=CC=O,-6.089
NC[C@@H]1O[C@H](O)C[C@@H](O)[C@@H]1O[C@H]1OC[C@@H](O)[C@H](O)[C@@H]1O,-5.004
COc1cc(O)cc(OC)c1OC(=O)O,-6.358
CCOc1cc2c(cc1O)[C@H](Cc1ccccc1)NCC2,-6.949
CC[C@H](OC)[C@H](COC)O[C@H]1C[C@@H](OC)CCO1,-4.002
CC(CC=O)SCC(N)C(N)=O,-5.358
CCCOc1ccc2[nH]c(=O)ccc2c1,-8.049
NCN1CC2C[C@@H](CN[C@H]2CO)C1,-4.995
Cc1ccc2ccc3cc(O)cc4ccc1c2c34,-9.146
CCC(C)=C[C@H]1C=C(C)[C@@H](C)[C@H]2CNC(=O)[C@@H]12,-3.959
C[C@@H](C=O)N(C)C(=O)[C@H]1CCCNN1,-5.391
CC[C@](C)(C=O)NC(=O)[C@H]1CCCN1,-4.161
CCC(O)CCCCCCN,-5.555
O=C1Nc2cc([N+](=O)[O-])ccc2Nc2ncccc21,-9.169
CCCCC1CC(C)(C)C1,-5.425
Oc1ccc(-c2cc3c4c(cc(O)cc4[o+]2)OC=C3)cc1,-3.98
CC(C)C/C=C/C=C/C(=O)N[C@@H](CC(N)=O)C(N)=O,-6.385
C[C@H]1CC=C[C@](C)([C@H]2CCC[C@@H](Cc3cccc(O)c3)C2)C1,-4.687
C[C@@]12CCC3=C(CC[C@@H]4CC(=O)CC[C@]34C)[C@H]1CCC2=O,-2.148
O=C1Nc2ccc3c(oc4ccccc43)c2C1=O,-8.913
CC(O)C(N)/C(O)=N\CC(=O)N1C[C@H](Cl)C[C@H]1C=O,-5.997
COc1cc2c(c3c1[C@H](O)CCO3)C=CC(C)(C)O2,-6.27
CC/N=C(\O)C/N=C(O)/C=C/C[C@H](OC=O)[C@H](C)[C@@H]1CO1,-5.299
NC(=O)[C@H]1C[C@]2(O)c3ccccc3N[C@@H]2N1,-7.127
CC=C[C@H](O)CCCCCC,-6.136
Cc1ccc2cn(-c3nc(N)ccc3C)cc2c1,-8.875
COc1c(O)ccc2c1C(=O)O[C@H](CCC[C@H](C)O)C2,-5.796
CC/C=C/[C@@H]1O[C@]2(CC[C@H]1O)CC[C@H](C)[C@@H](CC)O2,-4.596
C[C@H](NC(=O)N[C@@H](C)C(=O)O)C(N)=O,-5.77
C[C@@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(N)C(=O)N12,-5.504
O[C@@H]1[C@@H](O[C@H]2CO[C@@H](O)[C@H](O)[C@H]2O)OC[C@@H](O)[C@@H]1O,-5.204
Oc1ccc([C@@H]2COc3cc(O)ccc3C2)cc1,-8.659
CCC(=O)C(C)/C=C(\C)C(CC=O)OS(=O)(=O)O,-5.726
CC1(C)O[C@@]23C[C@@H]1C(=O)C[C@@]2(CO)CCC[C@]3(C)O,-3.787
O=C1CCC(c2ccccc2)=NN1c1nnc(S)[nH]1,-7.692
O=[N+]([O-])c1ccc(C=N[C@@H]2C[C@H](O)[C@H](O)[C@H](CO)O2)cc1,-5.898
O=C(Nc1ccccc1)c1ncoc1-c1ccccc1,-5.588
CCOC(=O)CC[C@H](O)CCOC(C)=O,-5.763
NC(=O)C[C@@H](C=O)NC(=O)[C@@H](N)CO,-5.606
C/C=C\C=C\[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1C,-7.016
CC[C@@H](O)C[C@H](O)CCc1ccc(O)cc1,-6.841
CC/C(O)=N/[C@H](C)/C(O)=N/[C@@H](C)/C(O)=N/c1ccccc1,-5.076
NC[C@@H]1COc2cccc(C(=O)C[C@H](N)C(=O)O)c2N1,-6.809
C[C@H]1CC[C@H](Cc2ccc3c(c2)[C@@H]2CCCC[C@@H]2CC3)C1,-6.578
COc1ccc(NCc2cc(=O)oc3ccc(O)cc23)cc1,-8.825
O=CO[C@H]1[C@H](O[C@H]2[C@H](O)COC[C@@H]2O)OC[C@@H](O)[C@@H]1O,-4.523
CCC[C@@H]1O[C@@H]1/C=C/C(=O)O[C@H](C)CC,-5.914
CC1=N[C@@H](C(=O)NCC(C)C)[C@H](C)O1,-5.419
C/C=C/C(=O)N1[C@@H](C/C=C/C=C/CCC)C[C@H](O)[C@H]1C,-4.895
C[C@]1(O)CC[C@@H]2C(C(=O)O)=COC(O)[C@@H]21,-6.888
NCc1cc2cc3ccc(=O)cc-3oc2cc1O,-9.065
COc1cc2cccc(OS(=O)(=O)O)c2nc1O,-8.582
O=C(O)C(O)c1ccccc1,-6.033
NCOC=O,-2.939
C[CH]CC[C@H](O)C[CH]C,-5.028
C/C=C\C[C@H](C)C[C@H](C)CO,-5.544
CC[C@H](C)[C@H](N)c1ncco1,-5.499
COCCCC1OC(O)C(OC)C(O)C1C,-5.55
C=N[C@@H](C(=O)O[C@H](C)[C@@H](O)[C@@H](O)CC)C(C)C,-5.012
COC1CC[C@H](O[C@@H]2COCC(OC)C2OC)OC1,-3.945
O=C(C(=S)Nc1ccccc1Cl)c1ccccc1,-5.852
CC=CC(O)=NC(CC)CC=CC=C(C)C,-6.375
Nc1c(N[C@@H]2OC[C@@H](O)[C@H]2O)[nH]c(=O)[nH]c1=O,-6.861
O=C(OC1[C@@H](O)COC[C@@H]1O)c1ccccc1,-6.46
O=C(OC[C@@H]1CCC[C@H](O)O1)c1cccnc1,-6.575
CC(O)COC(=O)c1c[nH]c2cc(Br)ccc12,-7.649
COc1cc(C(=O)[C@@]2(C)O[C@@]2(C)C=O)ccc1O,-6.137
Nc1nnc(-c2cc3ccccc3oc2=O)s1,-8.556
CO[C@H]1C[C@H](O[C@H]2C[C@@H](O)CO[C@@H]2C)O[C@@H](C)C1,-5.031
CC1=C[C@H](C)[C@@]2(COC(N)=O)CO[C@H](C)[C@@H]1[C@@H]2C,-3.243
CO[C@@]1(C)OC[C@H](O)[C@H]1O,-4.246
CC(C)=CCCC(C)=CCOC=O,-6.022
C=C(C)[C@@H]1CCC(C)=C1CC(C)(C)C,-4.093
COC(=O)c1cc(Cl)c(N)c2c1OCCO2,-6.415
C=C1N[C@@H]([C@@H](O)CC)[C@H](O)[C@@H]1C(=O)/C=C/C,-5.077
CO[C@@H]1C[C@H](O)[C@@H](O)O[C@@H]1C,-5.343
CC/C(C)=C/[C@H]1[C@@H](O)[C@H](C)C[C@@H]1C=O,-4.439
C/C=C/c1ccc2c3c(cc(O)c2c1O)[C@@H]1CCC[C@@H]1C=C3,-8.762
CCNC(=O)/C=C/[C@H](C)[C@@H](O)C(C)C,-6.049
C=CCN1CCCC1c1c(O)cc(O)cc1CCCCC,-5.716
O=Cc1cc(O)cc2occ(O)c(=O)c12,-7.25
C[C@@]12CO[C@@]3([C@@H](C[C@H]1O)[C@H](O)[C@@H](O)[C@H](O)[C@]3(C)O)[C@H]2O,-3.572
CCC1(CC)C(=O)[C@@H](C)C(=O)[C@H](C=O)C1=O,-3.538
CO[C@@H]1C[C@@H]([C@@H](C)[C@@H]2O[C@@]2(C)CCC=O)OC(=O)N1,-5.397
c1ccc2c(c1)OC[C@H]1c3ccc4c(c3O[C@@H]21)CCO4,-6.373
CC[C@@H](O)[C@@H](C)CC[C@H]1C[C@H](OC)C[C@@H](C)O1,-6.162
COc1ccc(C2Oc3ccccc3OC2CO)cc1,-6.954
CC=CC(C)=C[C@@H](O)[C@@]12O[C@@H]1[C@H](C(=O)OC)O[C@@H](O)C2=O,-4.743
CCC1(/C=C\C=CC(=O)O)CCCCO1,-5.354
O=c1ccoc2cc3cc(-c4ccccc4)oc3c(O)c12,-8.965
CCC[C@H](C)[C@H](O)/C(C)=C\CCC1=CC(=O)C=CC1=O,-5.586
COc1cc2c(cc1OC)[C@@H](Cc1ccc(O)cc1)NCC2,-6.613
CCCC(=O)N1CCCC1C(=O)NC(C=O)CS,-4.964
C[C@H]1[C@@H](O)[C@H](C)OC[C@H]1C,-4.195
CC(N)(CC=O)C(=O)O,-4.062
CC(=O)O[C@@H]1[C@@H]2CC[C@H]3[C@H](O)CC[C@@](C)(O)[C@]13O[C@H]2C,-4.613
C/C=C\CCC/C=C\[C@@H](O)[C@H](CCCC)OC(N)=O,-6.257
CC1OC(OCC2OC(O)CC(O)C2O)C(O)CC1O,-5.802
COC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,-7.66
CC=C1COC=C(C(=O)OC)[C@@H]1CC(=O)O,-5.705
[CH2][C@]1(C)CC[C@@H]([CH]C)OO1,-4.863
CC(C)CC[C@@H]1CCC[C@@](O)([C@H]2CSC(=O)N2)O1,-5.796
OC[C@@H]1COC[C@@H](C/C=C/c2ccc(O)cc2)C1,-6.702
COCC[C@H](C[C@H](C)OC)O[C@H]1C[C@@H](O)[C@H](O)CO1,-5.423
C[C@H](O)C[C@H]1Cc2c(cc(O)c(O)c2O)C(=O)O1,-8.461
CC/C(C)=C/C(=O)OC[C@@](C)(O)CCC[C@H](C)C=O,-5.621
N#CC1=CC[C@@H]2NCC[C@@H]2O1,-4.677
CC[C@@H]1C[C@@H](C)[C@@H](CO)[C@@H]1Cc1ccccc1,-5.734
CC1=CC[C@@H](O)[C@]2(C)[C@H](O)C[C@H](C(C)C)C[C@@H]12,-4.437
C[C@@H]1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H](O)O1,-4.853
CC[C@H](C)C(N)C(=O)N(C)C,-4.567
C[C@H](NC=O)C(=O)NC1CC1,-5.638
O=C(O)/C=C/c1ccc2c(c1)OC[C@@H](c1ccc(O)cc1)O2,-4.447
N[C@@H]1CC[C@H]1O,-4.091
N[C@H]1[C@H](Oc2ccc(CC=O)cc2)OC[C@@H](O)[C@H]1O,-7.24
Cc1c(O)ccc2c1ccc1cc(O)c(O)cc12,-8.622
O=C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CO,-7.682
CO[C@@H]1OCC[C@H](O[C@H]2CCCCO2)[C@H]1O,-6.497
C[C@@H]1C[C@]2(CCO1)O[C@H]2C,-4.578
CC(C)=CCC[C@H](C)CCC[C@@]1(C)CO1,-5.849
CSC[C@H](O)CN1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,-6.031
CC(C)CC(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,-4.145
CCC(=O)NC(CO)C(=O)N[C@H](C=O)[C@H](C)O,-5.72
CCCC(=O)[C@H](C)[C@H](C)C(=O)O,-5.546
Cc1cccc(C(O)=C2CNC(=O)C2=O)c1,-8.926
Oc1cccc(-c2ccc3ccc(O)cc3c2)c1,-9.653
CC/C=C/C(=O)NCCNOC(C)=O,-5.766
OC[C@H]1COc2c(O)cccc21,-6.765
O=CCCC(=O)N[C@H](C=O)c1ccccc1,-6.164
C/C=C/C(=O)C[C@H](O)CC[C@H](C)[C@H](OC=O)[C@H](C)/C=C/C,-5.514
COc1cc(O)c2oc(-c3ccccc3)cc(=O)c2c1,-8.763
O=C(O)C=Cc1ccc2c(ccc3cc(O)ccc32)c1,-9.242
CC(O[C@@H]1C[C@@H](O)O[C@H](CO)[C@H]1O)C(N)=O,-5.227
NC(=O)CCC(C(=O)O)C(=O)O,-5.679
CC[C@H]1C[C@H]2OCC[C@@H](/C=C/c3ccc(O)cc3)[C@@H]2CO1,-6.386
CC[C@@H](O)[C@@H](C=O)[C@@]1(c2ccncc2)CCC[C@@H]1C,-5.38
c1ccc([C@H]2CCc3ccccc3C2)cc1,-8.682
NC(=O)O[C@@H]1C(=O)N(Cc2ccccc2)[C@@H]2CNC[C@H]12,-6.762
C[C@@H](/C=C1\C[C@@](C)(O)C[C@@H]1O)CCCC(C)(C)C,-6.219
C[C@H]1CCC2=C[C@@H]3C=CC[C@@H]([C@@H]3CC[C@@H](O)[C@H](C)O)[C@H]2C1,-5.138
[CH2]CCC(=C)[C@@H]1CC[C@@](C)(O)[C@@H]1[CH2],-5.066
